Id;Classe;Nom;Element;CoutPA;PortMin;PortMax;Area;BaseDmg;CritDmg;LigneDeVue;iconId;EstPassif;DescEN
5130;IOP;Heure de gloire;;3;;;;0;0;oui;5130;non;This passive lets you switch to Ranged mode for one turn. Elemental spells increase in Range to reach targets farther away.
8413;IOP;Destin;;;;;;0;0;oui;6997;oui;The standard's aura no longer gives resistance it becomes a redirection aura: Allies within the aura will redirect some of the damage they suffer to the Iop.
8414;IOP;Impétueux;;;;;;0;0;oui;7096;oui;When the Iop uses the Jump spell, its AP cost is refunded. However, the Iop will lose the same amount of AP at the start of their next turn.
8415;IOP;Démonstration;;;;;;0;0;oui;5132;oui;The Iop recovers WP and Preparation at end of turn based on the level of the Wrath state. However, they no longer recover WP instantly with Concentration.
8416;IOP;Frappe et court;;;;;;0;0;oui;5352;oui;The Iop instantly recovers MP after using their Wrath. However, the Wrath is only triggered at a minimum of level 2.
8417;IOP;Dissipation;;;;;;0;0;oui;7105;oui;The Gutting Gust and Uppercut spells can be cast at longer range. However, the Iop no longer gains Concentration by performing combos.
8418;IOP;Avant-poste;;;;;;0;0;non;7107;oui;The Iop can use the Bravery Standard spell without line of sight (through obstacles). However, the Standard is destroyed if the Iop uses it to jump on top of it.
8419;IOP;Fortification;;;;;;0;0;oui;5454;oui;If the Iop is on their Standard, each successful Block restores some of their HP. Also, if they end on their Standard, half of their Critical Hit is converted to Block until the end of the next turn.
8420;IOP;Le Iop de Wazemmes;;;;;;0;0;oui;7111;oui;Damage inflicted by the Iop up to a range of 3 cells is considered melee damage. However, they receive less Armor.
8421;IOP;Conquête;;;;;;0;0;oui;5102;oui;When the Iop kills an enemy, they place a conquest glyph on this cell. If the cell is free at end of turn, they summon or move their Standard onto the conquest. If they kill an enemy while a conquest glyph is already present, the new glyph replaces the old one.
8422;IOP;Porte-étendard;;;;;;0;0;oui;5131;oui;The Iop can use the Bravery Standard on themself to deploy the Bravery Aura around them at end of turn. In doing so, they become stabilized, and the aura's area of effect is larger. However, the Bravery Standard is more fragile.
7307;OSAMODAS;Corbeau incendiaire;feu;3;3;6;monocible;83;104;non;7307;non;This spell can strike through obstacles. It inflicts high damage if the target isn't in the caster's line of sight.
7308;OSAMODAS;Fouet enflammé;feu;2;2;4;monocible;65;82;oui;7308;non;Scalds the target. The target will suffer more indirect damage. "Indirect" damage is any damage caused by anything other than the effects of a spell or weapon. For example: glyphs, poisons, auras, etc.
7309;OSAMODAS;Tornade de flammes;feu;4;1;1;monocible;111;139;oui;7309;non;Cast on an enemy, the enemy suffers more damage from the Osamodas's summons. If it is an ally, they receive more healing from the summons.
7310;OSAMODAS;Attisement;feu;3;1;1;monocible;97;121;oui;7310;non;Heals the Osamodas's summons based on the damage it inflicts. Cast on an ally, the ally is healed at the start of the turn for several turns.
7311;OSAMODAS;Souffle du dragon;feu;5;3;4;zone;164;205;oui;7311;non;Inflicts high damage in an area of effect. In dragon form, the spell's target is injured but the damage inflicted around the target are higher.
7312;OSAMODAS;Tempête de sable;terre;4;1;1;monocible;152;190;oui;7312;non;The Osamodas's summons becomes more resistant if it is adjacent to the target.
7313;OSAMODAS;Pesanteur;terre;2;1;2;monocible;58;72;oui;7313;non;Reduces the target's Lock and Dodge.
7314;OSAMODAS;Empalement;terre;5;1;1;monocible;194;243;oui;7314;non;Inflicts high damage in close combat.
7315;OSAMODAS;Gambade;terre;3;1;3;monocible;91;114;oui;7315;non;Inflicts damage and gives the caster a mobility bonus.
7316;OSAMODAS;Frappe du craqueleur;terre;4;1;5;zone;121;152;oui;7316;non;Inflicts damage in an area of effect. In dragon form, attracts fighters in line with the target toward the target.
7317;OSAMODAS;Fouet;air;4;1;5;monocible;136;170;oui;7317;non;Inflicts double damage on summons.
7318;OSAMODAS;Déplumage;air;3;2;5;monocible;91;114;oui;7318;non;Changes where the target is looking in order to turn its back.
7319;OSAMODAS;Transfert;air;3;1;1;monocible;121;152;oui;7319;non;The target switches places with the summons. In dragon form, the Osamodas and their summons switch places then the Osamodas inflicts damage.
7320;OSAMODAS;Souffle répulsif;air;2;1;6;monocible;65;82;oui;7320;non;Pushes the target 1 cell.
7321;OSAMODAS;Tornade de plumes;air;3;3;4;zone;83;104;oui;7321;non;Inflicts damage in an area of effect. Teleports the summons if the spell is cast on a nearby empty cell.
7322;OSAMODAS;Dernier souffle;;3;1;5;;0;0;oui;7322;non;The Osamodas's summons gains large bonuses but dies at the end of its turn.
7323;OSAMODAS;Piqure motivante;;3;1;2;;0;0;oui;7323;non;The target gains an AP bonus and damage inflicted. If the Osamodas targets their summons, they regain 2 AP.
7324;OSAMODAS;Célérité;;2;1;1;;0;0;oui;7324;non;The Osamodas transfers all their remaining MP to the target. The ally will also inflict more damage in melee.
7325;OSAMODAS;Cri affaiblissant;;3;1;4;;0;0;oui;7325;non;The target reduces the damage suffered by the Osamodas's summons, but in exchange loses resistance when the target inflicts damage on it.
7326;OSAMODAS;Relais;;3;1;5;;0;0;oui;7326;non;At the start of the turn, the ally changes places with the Osamodas's summons. If the summons is not in play, the ally changes places with the Osamodas. Cast on their summons or the Gobgob, the Osamodas instantly changes places with them.
7327;OSAMODAS;Lien animal;;4;1;5;;0;0;oui;7327;non;The Osamodas sacrifices health points to give them as armor to an ally. The Osamodas regains 2 WP.
7328;OSAMODAS;Rage du Mulou;;;;;;0;0;oui;7328;oui;The summons is harder to keep alive but gains bonuses for turns passed on the field.
7329;OSAMODAS;Don animal;;;;;;0;0;oui;7329;oui;The Osamodas regains 1 WP at the start of the turn if their summons is on the field. On the other hand, summoning the same entity again is more difficult.
7330;OSAMODAS;Vision du Corbac;;;;;;0;0;non;7330;oui;Summons no longer hinder line of sight. The Osamodas gains range to better take advantage of this.
7331;OSAMODAS;Guerrier invocateur;;;;;;0;0;oui;7331;oui;The Osamodas sacrifices some of their summons's power to become stronger.
7332;OSAMODAS;Invocateur solitaire;;;;;;0;0;oui;7332;oui;At the end of the turn, the Osamodas gains AP for the next turn if their summons isn't on the field.
7333;OSAMODAS;Transcendance draconique;;;;;;0;0;oui;7338;oui;In dragon form, the first elemental spell cast on the Osamodas or their summons has its area of effect increased.
7334;OSAMODAS;Esprit du phénix;;;;;;0;0;oui;7334;oui;The Osamodas can more quickly re-summmon a creature that has come back in their Gobgob. However, their summons have less HP.
7335;OSAMODAS;Force-Taure;;;;;;0;0;oui;7335;oui;The Osamodas and their summons inflict more single-target damage at the expense of their Dodge.
7336;OSAMODAS;Synergie animale;;;;;;0;0;oui;7336;oui;The Osamodas sacrifices some of their power and transfers it to their summons. When a summons kills an enemy, the Osamodas regenerates WP.
7337;OSAMODAS;Symbiose;;;;;;0;0;oui;7337;oui;The Osamodas gains a melee-combat damage bonus in exchange for some of their resistances when their summons returns to the Gobgob.
7338;OSAMODAS;Puissance draconique;;;;;;0;0;oui;7333;oui;The Osamodas becomes more powerful in dragon form but has more difficulty regenerating WP.
7339;OSAMODAS;étoile du Sud;;;;;;0;0;oui;7339;oui;The Gobgob's auras apply an effect on fighters while they are in the aura.
7340;OSAMODAS;Sacrifice animal;;;;;;0;0;oui;7340;oui;The Osamodas gains max WP but loses flexibility in managing their summons.
7341;OSAMODAS;étoile de l'Est;;;;;;0;0;oui;7341;oui;The Gobgob's auras can be applied on the Osamodas but last for less time.
7342;OSAMODAS;Dévouement animal;feu;;;;;0;0;oui;7342;oui;The Osamodas gains support abilities in exchange for some of their damage.
7343;OSAMODAS;Art du dressage;;;;;;0;0;oui;7343;oui;Two creatures from the Gobgob can be summoned on the field at the same time. In exchange, damage they suffer is transferred to the Osamodas. You cannot summon the same creature twice on the field, but two Osamodas can each summon a different creature.
7344;OSAMODAS;Partage animal;;;;;;0;0;oui;7344;oui;The Osamodas sacrifices some of their resistances and gives them to their summons. When the Osamodas is attacked, their summons gain bonuses.
6256;OUGINAK;Plombage;eau;3;1;1;zone;98;123;oui;6256;non;This spell inflicts powerful damage on opponents in a line. The damage is increased if the Ouginak has high HP.
6257;OUGINAK;Fléau;eau;4;1;1;monocible;152;190;oui;6257;non;The Ouginak creates a geyser under their targets. They recover part of the HP removed from the targets.
6258;OUGINAK;Rupture;eau;2;1;2;monocible;70;88;oui;6258;non;This spell's damage comes with a health steal. The spell is more powerful on summons.
6259;OUGINAK;Balafre;eau;5;1;4;monocible;188;235;oui;6259;non;The Ouginak inflicts heavy damage on the target and applies a penalty on its healing and armor received. The penalty is larger if the Ouginak has high HP.
6260;OUGINAK;Emeute;eau;3;1;3;monocible;98;123;oui;6260;non;The Ouginak steals an MP from their target. The theft is greater if the Ouginak has lots of HP.
6261;OUGINAK;Croc-en-jambe;terre;2;1;1;monocible;65;82;oui;6261;non;A huge classic among Ouginaks. Their bite paralyzes their target, preventing it from fleeing.
6262;OUGINAK;Hachure;terre;3;1;2;zone;83;104;oui;6262;non;Crosshatch does damage in an area of effect and marks the targets for one turn, they will suffer additional damage each time the Ouginak attacks them directly.
6263;OUGINAK;Bastonnade;terre;3;1;1;monocible;83;104;oui;6263;non;Inflicts Earth damage on a target. On the following turn, damage is tripled on targets that have already been hit by the spell.
6264;OUGINAK;Saccade;terre;4;1;2;monocible;65;82;oui;6264;non;The Ouginak inflicts additional damage on the target's Armor, as well as protecting themself in turn.
6265;OUGINAK;Molosse;terre;4;1;2;zone;121;152;oui;6265;non;The Ouginak does damage in an area of effect and gains Armor depending on the number of enemies they hit.
6266;OUGINAK;Balayage;air;4;1;3;monocible;131;164;oui;6266;non;The Ouginak attracts their target and inflicts air damage on it. The damage is greater if the target is adjacent to them.
6267;OUGINAK;Contusion;air;3;2;3;zone;91;114;oui;6267;non;The Ouginak pushes back fighters around the target and inflicts damage on enemies.
6268;OUGINAK;Cador;air;3;1;1;monocible;121;152;oui;6268;non;The Ouginak uses their grapple to injure their enemy! They use it to get behind them.
6269;OUGINAK;Brise'Os;air;2;1;3;monocible;35;44;oui;6269;non;The Ouginak applies a poison on their target. The target will suffer damage on every movement during its turn.
6270;OUGINAK;Baroud;air;6;1;1;monocible;152;190;oui;6270;non;The Ouginak applies their most powerful poison on their enemy... If the target ends its turn in close combat with the Ouginak, it suffers additional damage!
6271;OUGINAK;Terrier;;1;;;;0;0;oui;6271;oui;At end of turn, the Ouginak switches places with their Bow Wow. The Bow Wow then switches places with the Ouginak at the end of its turn.
6272;OUGINAK;Art Canin;;1;;;;0;0;oui;6275;oui;The Ouginak steals part of the indirect damage they inflict and converts it to armor. This is damage done outside of their turn, such as poisons. In exchange, their damage is reduced. The armor obtained with Canine Art is limited to 50% of the Ouginak's max HP per turn.
6273;OUGINAK;Maître Chien;;1;;;;0;0;oui;6273;oui;The Bow Wow copies the Ouginak's actions. However, it can no longer cast spells.
6274;OUGINAK;Compagnon;;1;;;;0;0;oui;6274;oui;The Bow Wow is more resistant and has more AP. In exchange, it can no longer dodge. When it dies, the Ouginak regains 2 WP.
6275;OUGINAK;Ardeur;;1;;;;0;0;oui;7328;oui;The Ouginak's mobility is reduced, but they gain lots of damage-dealing power if they can finish their turn adjacent to their Prey.
6276;OUGINAK;Epuisement;;1;;;;0;0;oui;6276;oui;The Ouginak loses range, but their indirect damage increases. This is damage done outside of their turn, such as poisons.
6277;OUGINAK;Pillage;;1;;;;0;0;oui;6277;oui;The Ouginak sacrifices damage in order to improve their ability to take a hit. They gain HP and armor received. They also gain armor at the start of their turn if adjacent to prey.
6278;OUGINAK;Crocs Futés;;1;;;;0;0;oui;6278;oui;The Ouginak gains Block to become more resistant. When it transforms into a Were-Ouginak, it converts its Block into Critical Hits to go on the attack.
6279;OUGINAK;Flair;;1;;;monocible;2;0;oui;6279;oui;The Ouginak's Prey are poisoned and take damage every turn.
6280;OUGINAK;Marchandage;;1;;;;0;0;oui;6280;oui;The Ouginak gains resistance based on its Fury when it transforms into a Were-Ouginak. In exchange, it loses Fury at start of turn.
6281;OUGINAK;Pistage;;1;;;;0;0;oui;5103;oui;The Ouginak is more effective when attacking its targets from behind. To get there more easily, it gains mobility.
6282;OUGINAK;Force sage;;1;;;monocible;0;0;oui;7185;oui;MP removals are replaced by application of indirect damage on the target.
6284;OUGINAK;Chasseur;;2;2;4;;0;0;oui;6284;non;The Ouginak can use their Hunter abilities to either get closer to opponents or attract allies. If the target is their Prey, the cost of the spell is reimbursed.
6285;OUGINAK;Poursuite;;3;1;1;;0;0;oui;6285;non;The Ouginak has mastered the art of tracking prey. It prepares to attack and pounces on its opponent.
6287;OUGINAK;Canine;;3;2;4;monocible;76;0;oui;6287;non;The Ouginak places a glyph that inflicts damage on and immobilizes any targets that start their turn on it.
6288;OUGINAK;Apaisement;;2;1;1;;0;0;oui;6288;non;The Ouginak concentrates to give their MP to their target. If they have enough Fury, they consume it to give their target Armor.
7551;OUGINAK;Meute;;1;0;2;;0;0;oui;7088;non;The Ouginak and their allies are strengthened based on the number of allies present in the area of effect when the spell is cast.
7552;OUGINAK;élan;;1;1;4;;0;0;oui;7552;non;The Ouginak jumps to the targeted cell. If they target their Bow Wow or their Prey, they switch places with it. The spell's cost depends on the number of cells the Ouginak has moved.
7553;OUGINAK;Acharné;;1;;;;0;0;oui;7193;oui;The Ouginak gains force of will to bind targets more easily. The Ouginak gains Fury each time they remove MP. In exchange, they lose damage inflicted.
7554;OUGINAK;Chasse ouverte;;1;;;;0;0;oui;7554;oui;The Ouginak gains Fury and damage upon attacking its Prey, but its maximum Fury decreases.
7555;OUGINAK;Digestion;;1;;;;0;0;oui;6272;oui;The Ouginak gains Fury and heals themself when they do indirect damage this is damage done outside of their turn, such as poisons. In exchange, they sacrifice some of their damage.
7556;OUGINAK;énergie Canine;;1;;;;0;0;oui;7343;oui;The Ouginak has more max WP, but their damage bonus in Were-Ouginak form is reduced.
7557;OUGINAK;Fureur;;1;;;;0;0;oui;7557;oui;The Ouginak has greater maximum Fury. In exchange, their max WP decreases.
7558;OUGINAK;Traqueur Canin;;1;;;;0;0;oui;7558;oui;The Ouginak converts damage into resistance when it ends its turn in contact with Prey.
7596;OUGINAK;Canin'Os;;1;;;;0;0;oui;7596;oui;The Ouginak gains lock. When it transforms into a Were-Ouginak, its lock is converted to dodge.
4702;PANDAWA;Souffle Enflammé;feu;2;1;3;monocible;60;76;oui;2194;non;The Pandawa blows on his opponents and deals them Fire damage! What's more, he removes their resistances if they are Dizzy!
4703;PANDAWA;Tournée Générale;feu;3;1;4;monocible;98;123;oui;2199;non;Light My Fire allows the Pandawa to be really generous with his Fire damage, while becoming Flaming. Cast on a Barrel, the Barrel is destroyed but applies a large quantity of Dizzy around it.
4704;PANDAWA;Coup Laiteux;feu;2;2;2;zone;65;82;oui;2196;non;The Pandawa scalds and inflicts damage on their enemies in an area of effect before teleporting to the targeted cell.
4705;PANDAWA;Flasque Explosive;feu;4;2;4;monocible;111;139;oui;2200;non;The Pandawa chucks a flask of Bamboo Milk which explodes all over his enemies.
4706;PANDAWA;Toilaitage;feu;5;3;4;monocible;133;167;oui;2256;non;A big fan of collateral damage, Milking It lets the Pandawa clear a large area. If his Barrel is in the area, he inflicts even more damage.
4707;PANDAWA;Souffle Laiteux;eau;2;1;3;monocible;65;82;oui;944;non;The Pandawa blows on his target, inflicting a painful burst of Water-type damage. Moreover, the target will end up Dizzy! If the Pandawa throws an ally with this spell, the ally is healed.
4708;PANDAWA;Nuage Laiteux;eau;4;1;5;monocible;131;164;oui;2203;non;The Pandawa creates a Splash of Milk which inflicts damage and makes targets Dizzy! Cast on the Barrel, this creates a Milk Cloud that heals all targets present on it at their start of turn.
4709;PANDAWA;Tekilait;eau;3;0;4;;0;0;oui;2204;non;Bubble Trouble heals its target. If the Pandawa is in line with their target, it can also push the target two cells.
4710;PANDAWA;Vague de Lait;eau;6;1;1;monocible;262;328;oui;2205;non;Creating a Milk Wave, the Pandawa consumes their ally's Dizziness to heal them. They can also use it to inflict damage on an opponent. Cast on the Barrel, the damage becomes area damage.
4711;PANDAWA;Fontaine de Laiqueur;eau;5;1;1;monocible;139;174;oui;2207;non;The playful Pandawa uses Milk Fountain to inflict damage on his enemies. If the spell is cast on the Barrel, all the targets will find themselves irresistibly attracted to it!
4712;PANDAWA;Triple Karma Leet;terre;2;1;1;monocible;65;82;oui;2190;non;The Pandawa inflicts damage while pushing his enemy backwards. If he is carrying his Barrel, it will land on his opponent instead of pushing him back!
4713;PANDAWA;Six Roses;terre;4;1;1;monocible;131;164;oui;2193;non;Six Roses inflicts heavy Earth damage, makes the target Dizzy, and sets the Pandawa Flaming! If the Pandawa is carrying their Barrel, they increase their resistance based on how Dizzy the target is.
4714;PANDAWA;Frappe Fût;terre;2;;;monocible;60;76;oui;2197;non;The Pandawa inflicts damage and makes the surrounding targets dizzy. If the Pandawa is carrying their Barrel, they increase their Lock and resistances.
4715;PANDAWA;Lucha L'ambrée;terre;4;1;2;monocible;111;139;oui;2198;non;The furious Pandawa uses his Barrel to inflict long-distance damage, making targets Dizzy in the process! If the Pandawa is carrying a character, he throws him, inflicting damage and removing MP in the area.
4716;PANDAWA;Blitzkriek;terre;6;1;1;zone;178;223;oui;2201;non;The Pandawa inflicts damage in an area of effect. The targeted enemies are scalded, and the spell caster teleports to the targeted position if they are carrying their Barrel.
4717;PANDAWA;Coup de bambou;;2;1;1;;0;0;oui;943;non;Bamboo Blow removes resistances, critical hits, and blocking from the target for one turn.
4719;PANDAWA;Ether;;2;1;1;;0;0;oui;2208;non;The Ether target becomes stabilized. If the target is an ally, they gain MP and become Unlockable. If the target is an opponent, they can no longer lock.
4720;PANDAWA;Téléportono;;1;1;5;;0;0;oui;2209;non;The Pandawa can't bear to be too far away from his Bamboo Milk. Thankfully, nature has ways of taking care of this, as Barrelhop allows the Pandawa to teleport, ending up right next to his Barrel.
4721;PANDAWA;Happy Hour;;2;1;1;;0;0;oui;978;non;The Pandawa tricks any targets and makes them Merry. Cast on self, the Pandawa gains a melee armor. On allies, one heal over several turns. On the Barrel, pushes back any surrounding targets.
4722;PANDAWA;Cocktail;;;;;;0;0;oui;7987;oui;The Pandawa's mastery of Cocktail mixology means they can improve healing in exchange for damage. The spells Flaming Burp and Bubble Trouble now heal allies.
4723;PANDAWA;Maître de l'Ivresse;;;;;;0;0;oui;2212;oui;Master of his own Merriment, the Pandawa earns temporary bonuses for each change of state. The Pandawa regenerates Wakfu and Health Points by consuming Dizzy from targets using appropriate spells.
4724;PANDAWA;Tonneau sans Fond;;;;;;0;0;oui;2213;oui;Bottomless Barrel increases the Barrel's capacity. The Pandawa instinctively takes the Barrel at the end of the turn and heals by drinking several liters.
4725;PANDAWA;Tonneau Agressif;;;;;;0;0;oui;2214;oui;This passive can reduce the AP cost of the Chamrak spell when the Barrel is carried.
4726;PANDAWA;Instinct Laiteux;;;;;;0;0;oui;2211;oui;Each time Dizzy is consumed from a target, the Pandawa's next spell gains increased damage. In addition, this passive puts all targets round the Barrel in the Dizzy state at the start of each of the Pandawa's turns.
5148;PANDAWA;Bambouteille;;;;;;0;0;oui;5148;oui;The Pandawa gains a bonus that increases Dodge or Lock depending on whether they are Merry or Worn-Out. This passive also reduces the cost of Ether.
5149;PANDAWA;Cyanose;;;;;;0;0;oui;5149;oui;With intimate knowledge of Bamboo Milk, the Pandawa can poison enemies using a recipe handed down from Pandawa to Pandawa over countless generations. But with taking such risks, the Pandawa loses the ability to effectively heal allies.
5150;PANDAWA;Buvette;;;;;;0;0;oui;5150;oui;Party tonight, everyone grab a refreshment! At the start of Pandawa’s turn, all the allies around the Barrel gain Final Damage.
5151;PANDAWA;Pandémie;;;;;;0;0;oui;5151;oui;A Pandawa that can handle his Barrel is a good Pandawa. That’s why, with this passive skill, Pandawa gains Robustness when carrying his Barrel.
6844;PANDAWA;Soif;;2;1;1;;0;0;oui;664;non;If the Pandawa is carrying their barrel, they can use this spell to switch places with an ally or scald an enemy the enemy will take more indirect damage, such as poison.
6845;PANDAWA;Ebriété;;1;0;4;;0;0;oui;949;non;Exhilaration applies or maintains Merriment, which comes in handy when there aren't any barrels nearby. This spell applies 5 levels of Dizzy if it is cast on a target other than the Pandawa themself.
6846;PANDAWA;éméché;;;;;;0;0;oui;2215;oui;This passive increases the Pandawa's ability to become dizzy to take advantage of better preparation effects. With a passive like this, the party's going to be wild!
6463;ROUBLARD;Barbrûlé;feu;2;3;5;monocible;60;76;oui;1800;non;The Rogue can cast this spell on a bomb. As a result, the damage is replicated adjacent to the bomb, and the Rogue gains Powder for each target hit.
6464;ROUBLARD;Bombe collante;feu;2;1;1;zone;111;139;oui;6464;non;Places a sticky bomb on the target. When the target dies or three turns go by, an explosion is triggered around the target. If the target is a bomb, it is stabilized (can no longer be moved) and explodes if it suffers damage.
6465;ROUBLARD;Exécution;feu;4;3;4;monocible;131;164;oui;6465;non;If the Rogue kills their enemy target with this spell, they gain Powder.
6466;ROUBLARD;Croisement;feu;3;4;10;monocible;98;123;oui;6466;non;This shot can only be cast on the diagonal, but has very long range. It's ideal for those hard-to-reach places and can turn blind spots into dead targets. Bombs aligned with the target are pulled toward the point of impact.
6467;ROUBLARD;Perforation;feu;6;1;1;monocible;131;164;oui;6467;non;This shot lets the Rogue break its target's Armor and then inflict colossal damage. This spell is very useful for attacks on cocky Fecas, and others of course.
6468;ROUBLARD;Mitraille;terre;3;3;4;monocible;98;123;oui;1807;non;While keeping their distance, the Rogue can mow down anyone foolish enough to get in their crosshairs. If the spell is cast on a bomb, it is teleported 2 cells farther. If the cell is occupied, the bomb switches places with the target.
6469;ROUBLARD;Tromblon;terre;4;3;4;zone;121;152;oui;2337;non;Inflicts damage and pushes the target. If the spell is cast on a bomb, the effects are applied in a cross around it.
6470;ROUBLARD;Balle plombante;terre;5;3;5;monocible;164;205;oui;6470;non;This spell removes MP from the Rogue's targets in Runaway mode, or gains levels of Dagger Return in Sneaky mode. If the spell is cast on a bomb, the effects are applied in a straight line.
6471;ROUBLARD;Dague boomerang;terre;3;3;5;zone;91;114;oui;6471;non;In Sneaky mode, the Rogue inflicts damage on their target and applies a state. In Runaway mode, the Rogue does damage in a boomerang area of effect and triggers the previously applied states, inflicting extra damage in a cross around each target affected.
6472;ROUBLARD;Pulsar;terre;2;1;1;monocible;91;114;oui;1804;non;The Rogue can charge their Pulsar to deal devastating damage.
6473;ROUBLARD;Coup rapide;air;2;3;5;monocible;55;69;oui;1811;non;"An accurate slap shot is better than any inaccurate slop shot." - Katsumimi the Rogue
6474;ROUBLARD;Tricherie;air;3;3;4;monocible;83;104;oui;2331;non;The Rogue steals health from the target. If the spell is cast on a bomb, the Rogue switches places with it.
6475;ROUBLARD;Espingole;air;5;3;6;monocible;127;159;oui;4824;non;This shot rebounds from one enemy to another, inflicting more and more damage. The Rogue's bombs are included in the rebounds, but do not take damage from them.
6476;ROUBLARD;Oblitération;air;4;3;3;monocible;131;164;oui;6476;non;Inflicts Air damage in a 3-cell line. Affected targets are teleported farther.
6478;ROUBLARD;Longue lame;air;6;3;4;monocible;197;246;oui;1814;non;In the right hands, this sword can seem magical. If the Rogue is in Sneaky mode, they apply a state to the target: at the end of the turn, if they're 6 or more cells away, the target will suffer extra damage.
6479;ROUBLARD;Roublaboom;;;;;;0;0;oui;5357;oui;Lets the Rogue strengthen that valuable tool, the Boombot. In addition to gaining AP and MP, it can target fighters other than the Rogue's own bombs, but it dies at the end of its turn.
6480;ROUBLARD;Grande évasion;;;;;;0;0;oui;6480;oui;If the Rogue uses Ruse to change modes, they switch places with the farthest bomb, within a radius of 6 cells, and then detonate it.
6481;ROUBLARD;Bomber Fan;;;;;;0;0;oui;4311;oui;The Rogue gains 1 AP when a bomb explodes, but their bombs only have a single health point.
6482;ROUBLARD;Artificier;;;;;;0;0;oui;6482;oui;Bombs evolve faster, but the Rogue can only place one of each element per turn.
6483;ROUBLARD;Tunique renforcée;;;;;;0;0;oui;1816;oui;At the end of their turn, the Rogue uses bombs adjacent to them as a shield by absorbing their resistance.
6484;ROUBLARD;Démineur;;;;;;0;0;oui;7064;oui;The Rogue can no longer change modes with Ruse, but changes modes automatically when they run out of Powder.
6485;ROUBLARD;Lame rouillée;;;;;;0;0;oui;5123;oui;The Rogue's elemental spells in Runaway mode have fixed range, but generate Rusty Blades. These Rusty Blades are consumed in Sneaky mode to apply a stackable poison on a target.
6486;ROUBLARD;Maître des lames;;;;;;0;0;oui;5050;oui;In Sneaky mode, the Rogue consumes their Powder to gain Armor.
6487;ROUBLARD;Mur de poudre;;;;;;0;0;oui;6933;oui;The Rogue can create Powder Walls by placing bombs in a line spaced less than 5 cells apart. The Powder Wall inflicts damage on all fighters who start their turn inside it.
6488;ROUBLARD;Fugitif;;;;;;0;0;oui;2334;oui;At the start of their turn, the Rogue switches places with their closest bomb, up to 4 cells away, then stabilizes it.
6489;ROUBLARD;Défourailleur;;3;;;;0;0;oui;1823;non;The Rogue enters Fusillade mode for 2 turns, making all their bombs explode and gaining a boost to their direct damage inflicted and their MP.
6490;ROUBLARD;Botte;;1;1;1;;0;0;oui;1817;non;The Rogue grabs the closest bomb, in the same line or diagonally, and moves it to the targeted cell. If the spell is cast on a bomb or the caster, nearby targets are pushed back 1 cell.
6491;ROUBLARD;Evanescence;;2;1;1;monocible;91;0;oui;1810;non;The Rogue uses a bomb as a pivot to teleport to the other side.
6492;ROUBLARD;Grappin;;1;1;1;;0;0;oui;6475;non;In Runaway mode, the Rogue uses their claw to get close to a fighter. In Sneaky mode, the Rogue attracts the target, then moves behind them.
6493;ROUBLARD;Aimant;;2;1;4;;0;0;oui;1824;non;This spell must target one of the Rogue's bombs. It pulls all aligned fighters 2 cells closer, with no distance limit.
6494;ROUBLARD;Fumigènes;;1;1;3;;0;0;non;1820;non;Smoke Bombs reduces an ally's ranged damage received, or reduces an enemy's ranged damage inflicted. In addition, the target no longer blocks line of sight. If the target is an ally, they become immune to damage from the Rogue's bombs.
7062;ROUBLARD;Tir surprise;;;;;;0;0;oui;2332;oui;The Rogue will inflict additional damage on their next elemental spell after changing modes. The connection is lost if the Rogue uses their MP to move. In exchange, Ruse can no longer be used to switch places with another fighter.
7063;ROUBLARD;Baril;;;;;;0;0;oui;4300;oui;The Rogue's Powder reserves are larger, but their bombs no longer evolve naturally.
7064;ROUBLARD;Dynamite;;;;;;0;0;oui;6485;oui;The Rogue can cast Dynamite on other fighters. If they cast it on an ally, they share the damage increase with that ally. Casting it on an enemy makes the enemy vulnerable to explosions.
7065;ROUBLARD;Explobombe;;;;;;0;0;oui;7065;oui;Bombs explode when they die. Talk about going out with a bang!
7090;ROUBLARD;Bombes élémentaires;feu;;;;;0;0;oui;7090;oui;The Rogue's bombs have additional effects. However, the bombs' maximum level is reduced.
7091;ROUBLARD;Maître Roublard;;;;;;0;0;oui;2339;oui;At start of turn, the Rogue accumulates the "Rogue Master" state up to a maximum level of 5. Upon switching from Sneaky to Runaway, or from Runaway to Sneaky, the Rogue will gain additional bonuses depending on the mode. In exchange, the Ruse spell has a 2 turn cooldown.
7092;ROUBLARD;Jackpot;;;;;;0;0;oui;7092;oui;The Rogue switches places with the first bomb placed on their turn while in Sneaky mode, then switches places with it again at the end of the turn if the bomb is still on the field.
7982;ROUBLARD;Tacticien;;;;;;0;0;oui;2335;oui;The Rogue regains AP by moving their bombs, but the bombs lose 1 level after being moved. The Rogue can regain up to 6 AP per turn.
7983;ROUBLARD;Trainée de poudre;;;;;;0;0;non;5192;oui;The Rogue gains MP by summoning bombs. In exchange, Ruse now has a line of sight.
7984;ROUBLARD;Bombes à retardement;;;;;;0;0;oui;7063;oui;Instead of directly placing bombs, the Rogue places glyphs. At the start of the next turn, these glyphs turn into bombs if the cell is still free. The bombs summoned in this way level up directly.
5028;SACRIEUR;Sang pour sang;feu;3;1;1;monocible;120;150;oui;895;non;Inflicts high damage but also injures the caster.
